2017-06-09T15:49:36.334000Z,MTC_HAAS,5,1.3,1000,21840,20839,21839
AccumulatedTime,yltime,2017-06-09T15:49:36.334000,total_time,21839,X:TOTAL,43078.684,
AccumulatedTime,yltime,2017-06-09T15:49:34.184000,total_time,21838,X:TOTAL,43076.534,
AccumulatedTime,yltime,2017-06-09T15:49:32.014000,total_time,21837,X:TOTAL,43074.364,
AccumulatedTime,yltime,2017-06-09T15:49:29.794000,total_time,21836,X:TOTAL,43072.144,
AccumulatedTime,yltime,2017-06-09T15:49:27.634000,total_time,21835,X:TOTAL,43069.984,
AccumulatedTime,yltime,2017-06-09T15:49:25.474000,total_time,21834,X:TOTAL,43067.824,
AccumulatedTime,yltime,2017-06-09T15:49:23.314000,total_time,21833,X:TOTAL,43065.664,
AccumulatedTime,yltime,2017-06-09T15:49:21.164000,total_time,21832,X:TOTAL,43063.514,
AccumulatedTime,yltime,2017-06-09T15:49:19.014000,total_time,21831,X:TOTAL,43061.364,
AccumulatedTime,yltime,2017-06-09T15:49:16.824000,total_time,21830,X:TOTAL,43059.174,
AccumulatedTime,yltime,2017-06-09T15:49:14.664000,total_time,21829,X:TOTAL,43057.014,
AccumulatedTime,yltime,2017-06-09T15:49:12.514000,total_time,21828,X:TOTAL,43054.864,
AccumulatedTime,yltime,2017-06-09T15:49:10.344000,total_time,21827,X:TOTAL,43052.694,
AccumulatedTime,yltime,2017-06-09T15:49:08.184000,total_time,21826,X:TOTAL,43050.534,
AccumulatedTime,yltime,2017-06-09T15:49:06.024000,total_time,21825,X:TOTAL,43048.374,
AccumulatedTime,yltime,2017-06-09T15:49:03.864000,total_time,21824,X:TOTAL,43046.214,
AccumulatedTime,yltime,2017-06-09T15:49:01.704000,total_time,21823,X:TOTAL,43044.054,
AccumulatedTime,yltime,2017-06-09T15:48:59.544000,total_time,21822,X:TOTAL,43041.894,
AccumulatedTime,yltime,2017-06-09T15:48:57.384000,total_time,21821,X:TOTAL,43039.734,
AccumulatedTime,yltime,2017-06-09T15:48:55.234000,total_time,21820,X:TOTAL,43037.584,
AccumulatedTime,yltime,2017-06-09T15:48:53.064000,total_time,21819,X:TOTAL,43035.414,
AccumulatedTime,yltime,2017-06-09T15:48:50.874000,total_time,21818,X:TOTAL,43033.224,
AccumulatedTime,yltime,2017-06-09T15:48:48.714000,total_time,21817,X:TOTAL,43031.064,
AccumulatedTime,yltime,2017-06-09T15:48:46.564000,total_time,21816,X:TOTAL,43028.914,
AccumulatedTime,yltime,2017-06-09T15:48:44.404000,total_time,21815,X:TOTAL,43026.754,
AccumulatedTime,yltime,2017-06-09T15:48:42.234000,total_time,21814,X:TOTAL,43024.584,
AccumulatedTime,yltime,2017-06-09T15:48:40.074000,total_time,21813,X:TOTAL,43022.424,
AccumulatedTime,yltime,2017-06-09T15:48:37.894000,total_time,21812,X:TOTAL,43020.244,
AccumulatedTime,yltime,2017-06-09T15:48:35.724000,total_time,21811,X:TOTAL,43018.074,
AccumulatedTime,yltime,2017-06-09T15:48:33.564000,total_time,21810,X:TOTAL,43015.914,
AccumulatedTime,yltime,2017-06-09T15:48:31.414000,total_time,21809,X:TOTAL,43013.764,
AccumulatedTime,yltime,2017-06-09T15:48:29.254000,total_time,21808,X:TOTAL,43011.604,
AccumulatedTime,yltime,2017-06-09T15:48:27.104000,total_time,21807,X:TOTAL,43009.454,
AccumulatedTime,yltime,2017-06-09T15:48:24.954000,total_time,21806,X:TOTAL,43007.304,
AccumulatedTime,yltime,2017-06-09T15:48:22.794000,total_time,21805,X:TOTAL,43005.144,
AccumulatedTime,yltime,2017-06-09T15:48:20.634000,total_time,21804,X:TOTAL,43002.984,
AccumulatedTime,yltime,2017-06-09T15:48:18.474000,total_time,21803,X:TOTAL,43000.824,
AccumulatedTime,yltime,2017-06-09T15:48:16.314000,total_time,21802,X:TOTAL,42998.664,
AccumulatedTime,yltime,2017-06-09T15:48:14.154000,total_time,21801,X:TOTAL,42996.504,
AccumulatedTime,yltime,2017-06-09T15:48:11.984000,total_time,21800,X:TOTAL,42994.334,
AccumulatedTime,yltime,2017-06-09T15:48:09.824000,total_time,21799,X:TOTAL,42992.174,
AccumulatedTime,yltime,2017-06-09T15:48:07.664000,total_time,21798,X:TOTAL,42990.014,
AccumulatedTime,yltime,2017-06-09T15:48:05.492000,total_time,21797,X:TOTAL,42987.842,
AccumulatedTime,yltime,2017-06-09T15:48:03.322000,total_time,21796,X:TOTAL,42985.672,
AccumulatedTime,yltime,2017-06-09T15:48:01.152000,total_time,21795,X:TOTAL,42983.502,
AccumulatedTime,yltime,2017-06-09T15:47:58.992000,total_time,21794,X:TOTAL,42981.342,
AccumulatedTime,yltime,2017-06-09T15:47:56.832000,total_time,21793,X:TOTAL,42979.182,
AccumulatedTime,yltime,2017-06-09T15:47:54.672000,total_time,21792,X:TOTAL,42977.022,
AccumulatedTime,yltime,2017-06-09T15:47:52.502000,total_time,21791,X:TOTAL,42974.852,
AccumulatedTime,yltime,2017-06-09T15:47:50.332000,total_time,21790,X:TOTAL,42972.682,
AccumulatedTime,yltime,2017-06-09T15:47:48.142000,total_time,21789,X:TOTAL,42970.492,
AccumulatedTime,yltime,2017-06-09T15:47:45.982000,total_time,21788,X:TOTAL,42968.332,
AccumulatedTime,yltime,2017-06-09T15:47:43.812000,total_time,21787,X:TOTAL,42966.162,
AccumulatedTime,yltime,2017-06-09T15:47:41.652000,total_time,21786,X:TOTAL,42964.002,
AccumulatedTime,yltime,2017-06-09T15:47:39.502000,total_time,21785,X:TOTAL,42961.852,
AccumulatedTime,yltime,2017-06-09T15:47:37.342000,total_time,21784,X:TOTAL,42959.692,
AccumulatedTime,yltime,2017-06-09T15:47:35.180000,total_time,21783,X:TOTAL,42957.53,
AccumulatedTime,yltime,2017-06-09T15:47:33.010000,total_time,21782,X:TOTAL,42955.36,
AccumulatedTime,yltime,2017-06-09T15:47:30.840000,total_time,21781,X:TOTAL,42953.19,
AccumulatedTime,yltime,2017-06-09T15:47:28.690000,total_time,21780,X:TOTAL,42951.04,
AccumulatedTime,yltime,2017-06-09T15:47:26.530000,total_time,21779,X:TOTAL,42948.88,
AccumulatedTime,yltime,2017-06-09T15:47:24.370000,total_time,21778,X:TOTAL,42946.72,
AccumulatedTime,yltime,2017-06-09T15:47:22.210000,total_time,21777,X:TOTAL,42944.56,
AccumulatedTime,yltime,2017-06-09T15:47:20.040000,total_time,21776,X:TOTAL,42942.39,
AccumulatedTime,yltime,2017-06-09T15:47:17.880000,total_time,21775,X:TOTAL,42940.23,
AccumulatedTime,yltime,2017-06-09T15:47:15.730000,total_time,21774,X:TOTAL,42938.08,
AccumulatedTime,yltime,2017-06-09T15:47:13.560000,total_time,21773,X:TOTAL,42935.91,
AccumulatedTime,yltime,2017-06-09T15:47:11.380000,total_time,21772,X:TOTAL,42933.73,
AccumulatedTime,yltime,2017-06-09T15:47:09.220000,total_time,21771,X:TOTAL,42931.57,
AccumulatedTime,yltime,2017-06-09T15:47:07.060000,total_time,21770,X:TOTAL,42929.41,
AccumulatedTime,yltime,2017-06-09T15:47:04.884000,total_time,21769,X:TOTAL,42927.234,
AccumulatedTime,yltime,2017-06-09T15:47:02.724000,total_time,21768,X:TOTAL,42925.074,
AccumulatedTime,yltime,2017-06-09T15:47:00.564000,total_time,21767,X:TOTAL,42922.914,
AccumulatedTime,yltime,2017-06-09T15:46:58.414000,total_time,21766,X:TOTAL,42920.764,
AccumulatedTime,yltime,2017-06-09T15:46:56.254000,total_time,21765,X:TOTAL,42918.604,
AccumulatedTime,yltime,2017-06-09T15:46:54.094000,total_time,21764,X:TOTAL,42916.444,
AccumulatedTime,yltime,2017-06-09T15:46:51.924000,total_time,21763,X:TOTAL,42914.274,
AccumulatedTime,yltime,2017-06-09T15:46:49.724000,total_time,21762,X:TOTAL,42912.074,
AccumulatedTime,yltime,2017-06-09T15:46:47.574000,total_time,21761,X:TOTAL,42909.924,
AccumulatedTime,yltime,2017-06-09T15:46:45.424000,total_time,21760,X:TOTAL,42907.774,
AccumulatedTime,yltime,2017-06-09T15:46:43.254000,total_time,21759,X:TOTAL,42905.604,
AccumulatedTime,yltime,2017-06-09T15:46:41.084000,total_time,21758,X:TOTAL,42903.434,
AccumulatedTime,yltime,2017-06-09T15:46:38.924000,total_time,21757,X:TOTAL,42901.274,
AccumulatedTime,yltime,2017-06-09T15:46:36.764000,total_time,21756,X:TOTAL,42899.114,
AccumulatedTime,yltime,2017-06-09T15:46:34.613000,total_time,21755,X:TOTAL,42896.963,
AccumulatedTime,yltime,2017-06-09T15:46:32.443000,total_time,21754,X:TOTAL,42894.793,
AccumulatedTime,yltime,2017-06-09T15:46:30.283000,total_time,21753,X:TOTAL,42892.633,
AccumulatedTime,yltime,2017-06-09T15:46:28.123000,total_time,21752,X:TOTAL,42890.473,
AccumulatedTime,yltime,2017-06-09T15:46:25.953000,total_time,21751,X:TOTAL,42888.303,
AccumulatedTime,yltime,2017-06-09T15:46:23.793000,total_time,21750,X:TOTAL,42886.143,
AccumulatedTime,yltime,2017-06-09T15:46:21.633000,total_time,21749,X:TOTAL,42883.983,
AccumulatedTime,yltime,2017-06-09T15:46:19.463000,total_time,21748,X:TOTAL,42881.813,
AccumulatedTime,yltime,2017-06-09T15:46:17.293000,total_time,21747,X:TOTAL,42879.643,
AccumulatedTime,yltime,2017-06-09T15:46:15.113000,total_time,21746,X:TOTAL,42877.463,
AccumulatedTime,yltime,2017-06-09T15:46:12.933000,total_time,21745,X:TOTAL,42875.283,
AccumulatedTime,yltime,2017-06-09T15:46:10.783000,total_time,21744,X:TOTAL,42873.133,
AccumulatedTime,yltime,2017-06-09T15:46:08.623000,total_time,21743,X:TOTAL,42870.973,
AccumulatedTime,yltime,2017-06-09T15:46:06.463000,total_time,21742,X:TOTAL,42868.813,
AccumulatedTime,yltime,2017-06-09T15:46:04.309000,total_time,21741,X:TOTAL,42866.659,
AccumulatedTime,yltime,2017-06-09T15:46:02.139000,total_time,21740,X:TOTAL,42864.489,
AccumulatedTime,yltime,2017-06-09T15:45:59.969000,total_time,21739,X:TOTAL,42862.319,
AccumulatedTime,yltime,2017-06-09T15:45:57.819000,total_time,21738,X:TOTAL,42860.169,
AccumulatedTime,yltime,2017-06-09T15:45:55.629000,total_time,21737,X:TOTAL,42857.979,
AccumulatedTime,yltime,2017-06-09T15:45:53.469000,total_time,21736,X:TOTAL,42855.819,
AccumulatedTime,yltime,2017-06-09T15:45:51.319000,total_time,21735,X:TOTAL,42853.669,
AccumulatedTime,yltime,2017-06-09T15:45:49.149000,total_time,21734,X:TOTAL,42851.499,
AccumulatedTime,yltime,2017-06-09T15:45:46.999000,total_time,21733,X:TOTAL,42849.349,
AccumulatedTime,yltime,2017-06-09T15:45:44.849000,total_time,21732,X:TOTAL,42847.199,
AccumulatedTime,yltime,2017-06-09T15:45:42.689000,total_time,21731,X:TOTAL,42845.039,
AccumulatedTime,yltime,2017-06-09T15:45:40.499000,total_time,21730,X:TOTAL,42842.849,
AccumulatedTime,yltime,2017-06-09T15:45:38.339000,total_time,21729,X:TOTAL,42840.689,
AccumulatedTime,yltime,2017-06-09T15:45:36.179000,total_time,21728,X:TOTAL,42838.529,
AccumulatedTime,yltime,2017-06-09T15:45:34.009000,total_time,21727,X:TOTAL,42836.359,
AccumulatedTime,yltime,2017-06-09T15:45:31.849000,total_time,21726,X:TOTAL,42834.199,
AccumulatedTime,yltime,2017-06-09T15:45:29.689000,total_time,21725,X:TOTAL,42832.039,
AccumulatedTime,yltime,2017-06-09T15:45:27.539000,total_time,21724,X:TOTAL,42829.889,
AccumulatedTime,yltime,2017-06-09T15:45:25.189000,total_time,21723,X:TOTAL,42827.539,
AccumulatedTime,yltime,2017-06-09T15:45:23.019000,total_time,21722,X:TOTAL,42825.369,
AccumulatedTime,yltime,2017-06-09T15:45:20.859000,total_time,21721,X:TOTAL,42823.209,
AccumulatedTime,yltime,2017-06-09T15:45:18.689000,total_time,21720,X:TOTAL,42821.039,
AccumulatedTime,yltime,2017-06-09T15:45:16.529000,total_time,21719,X:TOTAL,42818.879,
AccumulatedTime,yltime,2017-06-09T15:45:14.379000,total_time,21718,X:TOTAL,42816.729,
AccumulatedTime,yltime,2017-06-09T15:45:12.219000,total_time,21717,X:TOTAL,42814.569,
AccumulatedTime,yltime,2017-06-09T15:45:10.059000,total_time,21716,X:TOTAL,42812.409,
AccumulatedTime,yltime,2017-06-09T15:45:07.909000,total_time,21715,X:TOTAL,42810.259,
AccumulatedTime,yltime,2017-06-09T15:45:05.749000,total_time,21714,X:TOTAL,42808.099,
AccumulatedTime,yltime,2017-06-09T15:45:03.593000,total_time,21713,X:TOTAL,42805.943,
AccumulatedTime,yltime,2017-06-09T15:45:01.431000,total_time,21712,X:TOTAL,42803.781,
AccumulatedTime,yltime,2017-06-09T15:44:59.269000,total_time,21711,X:TOTAL,42801.619,
AccumulatedTime,yltime,2017-06-09T15:44:57.109000,total_time,21710,X:TOTAL,42799.459,
AccumulatedTime,yltime,2017-06-09T15:44:54.939000,total_time,21709,X:TOTAL,42797.289,
AccumulatedTime,yltime,2017-06-09T15:44:52.769000,total_time,21708,X:TOTAL,42795.119,
AccumulatedTime,yltime,2017-06-09T15:44:50.599000,total_time,21707,X:TOTAL,42792.949,
AccumulatedTime,yltime,2017-06-09T15:44:48.439000,total_time,21706,X:TOTAL,42790.789,
AccumulatedTime,yltime,2017-06-09T15:44:46.269000,total_time,21705,X:TOTAL,42788.619,
AccumulatedTime,yltime,2017-06-09T15:44:44.089000,total_time,21704,X:TOTAL,42786.439,
AccumulatedTime,yltime,2017-06-09T15:44:41.929000,total_time,21703,X:TOTAL,42784.279,
AccumulatedTime,yltime,2017-06-09T15:44:39.759000,total_time,21702,X:TOTAL,42782.109,
AccumulatedTime,yltime,2017-06-09T15:44:37.609000,total_time,21701,X:TOTAL,42779.959,
AccumulatedTime,yltime,2017-06-09T15:44:35.437000,total_time,21700,X:TOTAL,42777.787,
AccumulatedTime,yltime,2017-06-09T15:44:33.277000,total_time,21699,X:TOTAL,42775.627,
AccumulatedTime,yltime,2017-06-09T15:44:31.117000,total_time,21698,X:TOTAL,42773.467,
AccumulatedTime,yltime,2017-06-09T15:44:28.957000,total_time,21697,X:TOTAL,42771.307,
AccumulatedTime,yltime,2017-06-09T15:44:26.797000,total_time,21696,X:TOTAL,42769.147,
AccumulatedTime,yltime,2017-06-09T15:44:24.627000,total_time,21695,X:TOTAL,42766.977,
AccumulatedTime,yltime,2017-06-09T15:44:22.457000,total_time,21694,X:TOTAL,42764.807,
AccumulatedTime,yltime,2017-06-09T15:44:20.297000,total_time,21693,X:TOTAL,42762.647,
AccumulatedTime,yltime,2017-06-09T15:44:18.137000,total_time,21692,X:TOTAL,42760.487,
AccumulatedTime,yltime,2017-06-09T15:44:15.967000,total_time,21691,X:TOTAL,42758.317,
AccumulatedTime,yltime,2017-06-09T15:44:13.807000,total_time,21690,X:TOTAL,42756.157,
AccumulatedTime,yltime,2017-06-09T15:44:11.637000,total_time,21689,X:TOTAL,42753.987,
AccumulatedTime,yltime,2017-06-09T15:44:09.467000,total_time,21688,X:TOTAL,42751.817,
AccumulatedTime,yltime,2017-06-09T15:44:07.307000,total_time,21687,X:TOTAL,42749.657,
AccumulatedTime,yltime,2017-06-09T15:44:05.147000,total_time,21686,X:TOTAL,42747.497,
AccumulatedTime,yltime,2017-06-09T15:44:02.983000,total_time,21685,X:TOTAL,42745.333,
AccumulatedTime,yltime,2017-06-09T15:44:00.833000,total_time,21684,X:TOTAL,42743.183,
AccumulatedTime,yltime,2017-06-09T15:43:58.663000,total_time,21683,X:TOTAL,42741.013,
AccumulatedTime,yltime,2017-06-09T15:43:56.493000,total_time,21682,X:TOTAL,42738.843,
AccumulatedTime,yltime,2017-06-09T15:43:54.323000,total_time,21681,X:TOTAL,42736.673,
AccumulatedTime,yltime,2017-06-09T15:43:52.173000,total_time,21680,X:TOTAL,42734.523,
AccumulatedTime,yltime,2017-06-09T15:43:49.993000,total_time,21679,X:TOTAL,42732.343,
AccumulatedTime,yltime,2017-06-09T15:43:47.833000,total_time,21678,X:TOTAL,42730.183,
AccumulatedTime,yltime,2017-06-09T15:43:45.683000,total_time,21677,X:TOTAL,42728.033,
AccumulatedTime,yltime,2017-06-09T15:43:43.523000,total_time,21676,X:TOTAL,42725.873,
AccumulatedTime,yltime,2017-06-09T15:43:41.363000,total_time,21675,X:TOTAL,42723.713,
AccumulatedTime,yltime,2017-06-09T15:43:39.203000,total_time,21674,X:TOTAL,42721.553,
AccumulatedTime,yltime,2017-06-09T15:43:37.033000,total_time,21673,X:TOTAL,42719.383,
AccumulatedTime,yltime,2017-06-09T15:43:34.859000,total_time,21672,X:TOTAL,42717.209,
AccumulatedTime,yltime,2017-06-09T15:43:32.709000,total_time,21671,X:TOTAL,42715.059,
AccumulatedTime,yltime,2017-06-09T15:43:30.549000,total_time,21670,X:TOTAL,42712.899,
AccumulatedTime,yltime,2017-06-09T15:43:28.389000,total_time,21669,X:TOTAL,42710.739,
AccumulatedTime,yltime,2017-06-09T15:43:26.229000,total_time,21668,X:TOTAL,42708.579,
AccumulatedTime,yltime,2017-06-09T15:43:24.069000,total_time,21667,X:TOTAL,42706.419,
AccumulatedTime,yltime,2017-06-09T15:43:21.909000,total_time,21666,X:TOTAL,42704.259,
AccumulatedTime,yltime,2017-06-09T15:43:19.749000,total_time,21665,X:TOTAL,42702.099,
AccumulatedTime,yltime,2017-06-09T15:43:17.589000,total_time,21664,X:TOTAL,42699.939,
AccumulatedTime,yltime,2017-06-09T15:43:15.379000,total_time,21663,X:TOTAL,42697.729,
AccumulatedTime,yltime,2017-06-09T15:43:13.209000,total_time,21662,X:TOTAL,42695.559,
AccumulatedTime,yltime,2017-06-09T15:43:11.039000,total_time,21661,X:TOTAL,42693.389,
AccumulatedTime,yltime,2017-06-09T15:43:08.889000,total_time,21660,X:TOTAL,42691.239,
AccumulatedTime,yltime,2017-06-09T15:43:06.739000,total_time,21659,X:TOTAL,42689.089,
AccumulatedTime,yltime,2017-06-09T15:43:04.571000,total_time,21658,X:TOTAL,42686.921,
AccumulatedTime,yltime,2017-06-09T15:43:02.401000,total_time,21657,X:TOTAL,42684.751,
AccumulatedTime,yltime,2017-06-09T15:43:00.237000,total_time,21656,X:TOTAL,42682.587,
AccumulatedTime,yltime,2017-06-09T15:42:58.087000,total_time,21655,X:TOTAL,42680.437,
AccumulatedTime,yltime,2017-06-09T15:42:55.897000,total_time,21654,X:TOTAL,42678.247,
AccumulatedTime,yltime,2017-06-09T15:42:53.747000,total_time,21653,X:TOTAL,42676.097,
AccumulatedTime,yltime,2017-06-09T15:42:51.597000,total_time,21652,X:TOTAL,42673.947,
AccumulatedTime,yltime,2017-06-09T15:42:49.447000,total_time,21651,X:TOTAL,42671.797,
AccumulatedTime,yltime,2017-06-09T15:42:47.287000,total_time,21650,X:TOTAL,42669.637,
AccumulatedTime,yltime,2017-06-09T15:42:45.097000,total_time,21649,X:TOTAL,42667.447,
AccumulatedTime,yltime,2017-06-09T15:42:42.927000,total_time,21648,X:TOTAL,42665.277,
AccumulatedTime,yltime,2017-06-09T15:42:40.747000,total_time,21647,X:TOTAL,42663.097,
AccumulatedTime,yltime,2017-06-09T15:42:38.587000,total_time,21646,X:TOTAL,42660.937,
AccumulatedTime,yltime,2017-06-09T15:42:36.427000,total_time,21645,X:TOTAL,42658.777,
AccumulatedTime,yltime,2017-06-09T15:42:34.251000,total_time,21644,X:TOTAL,42656.601,
AccumulatedTime,yltime,2017-06-09T15:42:32.091000,total_time,21643,X:TOTAL,42654.441,
AccumulatedTime,yltime,2017-06-09T15:42:29.931000,total_time,21642,X:TOTAL,42652.281,
AccumulatedTime,yltime,2017-06-09T15:42:27.771000,total_time,21641,X:TOTAL,42650.121,
AccumulatedTime,yltime,2017-06-09T15:42:25.591000,total_time,21640,X:TOTAL,42647.941,
AccumulatedTime,yltime,2017-06-09T15:42:23.431000,total_time,21639,X:TOTAL,42645.781,
AccumulatedTime,yltime,2017-06-09T15:42:21.261000,total_time,21638,X:TOTAL,42643.611,
AccumulatedTime,yltime,2017-06-09T15:42:19.091000,total_time,21637,X:TOTAL,42641.441,
AccumulatedTime,yltime,2017-06-09T15:42:16.931000,total_time,21636,X:TOTAL,42639.281,
AccumulatedTime,yltime,2017-06-09T15:42:14.781000,total_time,21635,X:TOTAL,42637.131,
AccumulatedTime,yltime,2017-06-09T15:42:12.611000,total_time,21634,X:TOTAL,42634.961,
AccumulatedTime,yltime,2017-06-09T15:42:10.461000,total_time,21633,X:TOTAL,42632.811,
AccumulatedTime,yltime,2017-06-09T15:42:08.291000,total_time,21632,X:TOTAL,42630.641,
AccumulatedTime,yltime,2017-06-09T15:42:06.121000,total_time,21631,X:TOTAL,42628.471,
AccumulatedTime,yltime,2017-06-09T15:42:03.949000,total_time,21630,X:TOTAL,42626.299,
AccumulatedTime,yltime,2017-06-09T15:42:01.789000,total_time,21629,X:TOTAL,42624.139,
AccumulatedTime,yltime,2017-06-09T15:41:59.629000,total_time,21628,X:TOTAL,42621.979,
AccumulatedTime,yltime,2017-06-09T15:41:57.465000,total_time,21627,X:TOTAL,42619.815,
AccumulatedTime,yltime,2017-06-09T15:41:55.295000,total_time,21626,X:TOTAL,42617.645,
AccumulatedTime,yltime,2017-06-09T15:41:53.125000,total_time,21625,X:TOTAL,42615.475,
AccumulatedTime,yltime,2017-06-09T15:41:50.975000,total_time,21624,X:TOTAL,42613.325,
AccumulatedTime,yltime,2017-06-09T15:41:48.825000,total_time,21623,X:TOTAL,42611.175,
AccumulatedTime,yltime,2017-06-09T15:41:46.665000,total_time,21622,X:TOTAL,42609.015,
AccumulatedTime,yltime,2017-06-09T15:41:44.505000,total_time,21621,X:TOTAL,42606.855,
AccumulatedTime,yltime,2017-06-09T15:41:42.335000,total_time,21620,X:TOTAL,42604.685,
AccumulatedTime,yltime,2017-06-09T15:41:40.175000,total_time,21619,X:TOTAL,42602.525,
AccumulatedTime,yltime,2017-06-09T15:41:38.015000,total_time,21618,X:TOTAL,42600.365,
AccumulatedTime,yltime,2017-06-09T15:41:35.855000,total_time,21617,X:TOTAL,42598.205,
AccumulatedTime,yltime,2017-06-09T15:41:33.681000,total_time,21616,X:TOTAL,42596.031,
AccumulatedTime,yltime,2017-06-09T15:41:31.521000,total_time,21615,X:TOTAL,42593.871,
AccumulatedTime,yltime,2017-06-09T15:41:29.361000,total_time,21614,X:TOTAL,42591.711,
AccumulatedTime,yltime,2017-06-09T15:41:27.201000,total_time,21613,X:TOTAL,42589.551,
AccumulatedTime,yltime,2017-06-09T15:41:25.001000,total_time,21612,X:TOTAL,42587.351,
AccumulatedTime,yltime,2017-06-09T15:41:22.831000,total_time,21611,X:TOTAL,42585.181,
AccumulatedTime,yltime,2017-06-09T15:41:20.671000,total_time,21610,X:TOTAL,42583.021,
AccumulatedTime,yltime,2017-06-09T15:41:18.481000,total_time,21609,X:TOTAL,42580.831,
AccumulatedTime,yltime,2017-06-09T15:41:16.331000,total_time,21608,X:TOTAL,42578.681,
AccumulatedTime,yltime,2017-06-09T15:41:14.161000,total_time,21607,X:TOTAL,42576.511,
AccumulatedTime,yltime,2017-06-09T15:41:12.011000,total_time,21606,X:TOTAL,42574.361,
AccumulatedTime,yltime,2017-06-09T15:41:09.841000,total_time,21605,X:TOTAL,42572.191,
AccumulatedTime,yltime,2017-06-09T15:41:07.671000,total_time,21604,X:TOTAL,42570.021,
AccumulatedTime,yltime,2017-06-09T15:41:05.511000,total_time,21603,X:TOTAL,42567.861,
AccumulatedTime,yltime,2017-06-09T15:41:03.332000,total_time,21602,X:TOTAL,42565.682,
AccumulatedTime,yltime,2017-06-09T15:41:01.182000,total_time,21601,X:TOTAL,42563.532,
AccumulatedTime,yltime,2017-06-09T15:40:59.012000,total_time,21600,X:TOTAL,42561.362,
AccumulatedTime,yltime,2017-06-09T15:40:56.848000,total_time,21599,X:TOTAL,42559.198,
AccumulatedTime,yltime,2017-06-09T15:40:54.698000,total_time,21598,X:TOTAL,42557.048,
AccumulatedTime,yltime,2017-06-09T15:40:52.538000,total_time,21597,X:TOTAL,42554.888,
AccumulatedTime,yltime,2017-06-09T15:40:50.378000,total_time,21596,X:TOTAL,42552.728,
AccumulatedTime,yltime,2017-06-09T15:40:48.208000,total_time,21595,X:TOTAL,42550.558,
AccumulatedTime,yltime,2017-06-09T15:40:46.018000,total_time,21594,X:TOTAL,42548.368,
AccumulatedTime,yltime,2017-06-09T15:40:43.858000,total_time,21593,X:TOTAL,42546.208,
AccumulatedTime,yltime,2017-06-09T15:40:41.698000,total_time,21592,X:TOTAL,42544.048,
AccumulatedTime,yltime,2017-06-09T15:40:39.538000,total_time,21591,X:TOTAL,42541.888,
AccumulatedTime,yltime,2017-06-09T15:40:37.348000,total_time,21590,X:TOTAL,42539.698,
AccumulatedTime,yltime,2017-06-09T15:40:35.174000,total_time,21589,X:TOTAL,42537.524,
AccumulatedTime,yltime,2017-06-09T15:40:33.014000,total_time,21588,X:TOTAL,42535.364,
AccumulatedTime,yltime,2017-06-09T15:40:30.824000,total_time,21587,X:TOTAL,42533.174,
AccumulatedTime,yltime,2017-06-09T15:40:28.654000,total_time,21586,X:TOTAL,42531.004,
AccumulatedTime,yltime,2017-06-09T15:40:26.484000,total_time,21585,X:TOTAL,42528.834,
AccumulatedTime,yltime,2017-06-09T15:40:24.334000,total_time,21584,X:TOTAL,42526.684,
AccumulatedTime,yltime,2017-06-09T15:40:22.174000,total_time,21583,X:TOTAL,42524.524,
AccumulatedTime,yltime,2017-06-09T15:40:20.014000,total_time,21582,X:TOTAL,42522.364,
AccumulatedTime,yltime,2017-06-09T15:40:17.844000,total_time,21581,X:TOTAL,42520.194,
AccumulatedTime,yltime,2017-06-09T15:40:15.604000,total_time,21580,X:TOTAL,42517.954,
AccumulatedTime,yltime,2017-06-09T15:40:13.444000,total_time,21579,X:TOTAL,42515.794,
AccumulatedTime,yltime,2017-06-09T15:40:11.284000,total_time,21578,X:TOTAL,42513.634,
AccumulatedTime,yltime,2017-06-09T15:40:09.114000,total_time,21577,X:TOTAL,42511.464,
AccumulatedTime,yltime,2017-06-09T15:40:06.944000,total_time,21576,X:TOTAL,42509.294,
AccumulatedTime,yltime,2017-06-09T15:40:04.794000,total_time,21575,X:TOTAL,42507.144,
AccumulatedTime,yltime,2017-06-09T15:40:02.634000,total_time,21574,X:TOTAL,42504.984,
AccumulatedTime,yltime,2017-06-09T15:40:00.474000,total_time,21573,X:TOTAL,42502.824,
AccumulatedTime,yltime,2017-06-09T15:39:58.304000,total_time,21572,X:TOTAL,42500.654,
AccumulatedTime,yltime,2017-06-09T15:39:56.154000,total_time,21571,X:TOTAL,42498.504,
AccumulatedTime,yltime,2017-06-09T15:39:53.964000,total_time,21570,X:TOTAL,42496.314,
AccumulatedTime,yltime,2017-06-09T15:39:51.784000,total_time,21569,X:TOTAL,42494.134,
AccumulatedTime,yltime,2017-06-09T15:39:49.614000,total_time,21568,X:TOTAL,42491.964,
AccumulatedTime,yltime,2017-06-09T15:39:47.464000,total_time,21567,X:TOTAL,42489.814,
AccumulatedTime,yltime,2017-06-09T15:39:45.314000,total_time,21566,X:TOTAL,42487.664,
AccumulatedTime,yltime,2017-06-09T15:39:43.164000,total_time,21565,X:TOTAL,42485.514,
AccumulatedTime,yltime,2017-06-09T15:39:41.004000,total_time,21564,X:TOTAL,42483.354,
AccumulatedTime,yltime,2017-06-09T15:39:38.834000,total_time,21563,X:TOTAL,42481.184,
AccumulatedTime,yltime,2017-06-09T15:39:36.674000,total_time,21562,X:TOTAL,42479.024,
AccumulatedTime,yltime,2017-06-09T15:39:34.514000,total_time,21561,X:TOTAL,42476.864,
